Time,Current Ratio Manufacturing,Current Ratio Construction,Current Ratio Wholesale & Retail Trade,Current Ratio Accommodation & Food Services,Current Ratio Transportation & Storage,Current Ratio Information & Communications,Current Ratio Real Estate,Current Ratio Professional And Administrative & Support Services,Current Ratio Others,"FDI Food, Beverages & Tobacco","FDI Paper, Paper Products & Printing",FDI Refined Petroleum Products,FDI Chemical & Chemical Products,FDI Pharmaceutical & Biological Products,FDI Rubber & Plastic Products,FDI Basic Metals,FDI Fabricated Metal Products,FDI Machinery & Equipment,FDI Electrical Machinery & Apparatus,"FDI Instrumentation, Photographic & Optical Goods",FDI Transport Equipment,FDI Construction,FDI Wholesale Trade,FDI Retail Trade,FDI Accommodation & Food Services,FDI Water Transport & Supporting Services,FDI Land & Air Transport & Supporting Services,"FDI Warehousing, Post & Courier Service",FDI Information & Communications,FDI Financial Services,FDI Banks,FDI Holding Companies,FDI Other Financial Services,FDI Insurance Services,FDI Real Estate,FDI Professional And Administrative & Support Services,FDI Others,Below Secondary,Secondary,Post Secondary (Non-Tertiary),Diploma & Professional Qualification,University,"Loans Agriculture, Mining & Quarrying",Loans Manufacturing,Loans Building & Construction,Loans General Commerce,"Loans Transport, Storage & Communications",Loans Financial Institutions,Loans Professional & Private Individuals,Loans Others,Exports Goods,Imports Goods,Exports Services Manufacturing,Exports Services Maintenance And Repair,Exports Services Transport,Exports Services Travel,Exports Services Insurance,Exports Services Government Goods And Services,Exports Services Construction,Exports Services Financial,"Exports Services Telecommunications, Computer & Information",Exports Services Charges For The Use Of Intellectual Property,"Exports Services Personal, Cultural And Recreational",Exports Services Other Business Services,Imports Services Manufacturing,Imports Services Maintenance And Repair,Imports Services Transport,Imports Services Travel,Imports Services Insurance,Imports Services Government Goods And Services,Imports Services Construction,Imports Services Financial,"Imports Services Telecommunications, Computer & Information",Imports Services Charges For The Use Of Intellectual Property,"Imports Services Personal, Cultural And Recreational",Imports Services Other Business Services,Numbers Employed Forecast Semiconductors,Numbers Employed Forecast Infocomms & Consumer Electronics,Numbers Employed Forecast Other Electronic Modules & Components,Numbers Employed Forecast Petroleum,Numbers Employed Forecast Petrochemicals,Numbers Employed Forecast Specialty Chemicals,Numbers Employed Forecast Chemicals Others,Numbers Employed Forecast Pharmaceuticals,Numbers Employed Forecast Medical Technology,Numbers Employed Forecast Machinery & Systems,Numbers Employed Forecast Precision Modules & Components,Numbers Employed Forecast Marine & Offshore Engineering,Numbers Employed Forecast Aerospace,Numbers Employed Forecast Transport Land,"Numbers Employed Forecast Food, Beverages & Tobacco",Numbers Employed Forecast Printing,Numbers Employed Forecast General Manufacturing Industries Miscellaneous,Output Forecast Semiconductors,Output Forecast Infocomms & Consumer Electronics,Output Forecast Other Electronic Modules & Components,Output Forecast Petroleum,Output Forecast Petrochemicals,Output Forecast Specialty Chemicals,Output Forecast Chemicals Others,Output Forecast Pharmaceuticals,Output Forecast Medical Technology,Output Forecast Machinery & Systems,Output Forecast Precision Modules & Components,Output Forecast Marine & Offshore Engineering,Output Forecast Aerospace,Output Forecast Transport Land ,"Output Forecast Food, Beverages & Tobacco",Output Forecast Printing,Output Forecast General Manufacturing Industries Miscellaneous,Employment Forecast Wholesale Trade,Employment Forecast Retail Trade,Employment Forecast Accommodation,Employment Forecast Food & Beverage Services,Employment Forecast Transportation & Storage,Employment Forecast Information & Communications,Employment Forecast Banks & Finance Companies,Employment Forecast Security Dealing Activities,Employment Forecast Fund Management,Employment Forecast Insurance Companies,Employment Forecast Other Financial Services,Employment Forecast Real Estate,Employment Forecast Professional And Administrative & Support Services,Outlook Forecast Wholesale Trade,Outlook Forecast Retail Trade,Outlook Forecast Accommodation,Outlook Forecast Food & Beverage Services,Outlook Forecast Transportation & Storage,Outlook Forecast Information & Communications,Outlook Forecast Banks & Finance Companies,Outlook Forecast Security Dealing Activities,Outlook Forecast Fund Management,Outlook Forecast Insurance Companies,Outlook Forecast Other Financial Services,Outlook Forecast Real Estate,Outlook Forecast Professional And Administrative & Support Services,"Food, Beverages And Tobacco Index",Household Equipment And Furniture Index,Petroleum And Petroleum Products Index,Chemicals And Chemical Products Index,Electronic Components Index,Industrial And Construction Machinery Index,Telecommunications And Computers Index,"Metals, Timber And Construction Materials Index",General Wholesale Trade Index,Ship Chandlers And Bunkering Index,Other Wholesale Trade Index,Restaurants Index,Fast Food Outlets Index,Food Caterers Index,"Cafes, Food Courts & Other Eating Places Index",GDP Manufacturing,GDP Construction,GDP Wholesale & Retail Trade And Transportation & Storage,GDP Finance & Insurance And Professional Services,"GDP Accommodation & Food Services, Real Estate, Administrative & Support Services And Other Services Industries",Manufacturing Operating Surplus,Construction Operating Surplus,Utilities Operating Surplus,Other Goods Industries Operating Surplus,Wholesale Trade Operating Surplus,Retail Trade Operating Surplus,Transportation & Storage Operating Surplus,Accommodation Operating Surplus,Food & Beverage Services Operating Surplus,Information & Communications Operating Surplus,Finance & Insurance Operating Surplus,Real Estate Operating Surplus,Professional Services Operating Surplus,Administrative & Support Services Operating Surplus,Other Services Industries Operating Surplus,Mini-Marts & Convenience Stores Index,Food & Alcohol Index,Motor Vehicles Index,Petrol Service Stations Index,"Cosmetics, Toiletries & Medical Goods Index",Wearing Apparel & Footwear Index,Furniture & Household Equipment Index,Recreational Goods Index,Watches & Jewellery Index,Computer & Telecommunications Equipment Index,Optical Goods & Books Index,Retail Sales Others Index,Unit Labour Cost Of Manufacturing,Unit Labour Cost Of Construction,Unit Labour Cost Of Utilities,Unit Labour Cost Of Other Goods Industries,Unit Labour Cost Of Wholesale Trade,Unit Labour Cost Of Retail Trade,Unit Labour Cost Of Transportation & Storage,Unit Labour Cost Of Accommodation,Unit Labour Cost Of Food & Beverage Services,Unit Labour Cost Of Information & Communications,Unit Labour Cost Of Finance & Insurance,Unit Labour Cost Of Real Estate,Unit Labour Cost Of Professional Services,Unit Labour Cost Of Administrative & Support Services,Unit Labour Cost Of Other Services Industries,Cessation Manufacturing,Cessation Construction,Cessation Wholesale Trade,Cessation Retail Trade,Cessation Transportation & Storage,Cessation Accommodation,Cessation Food & Beverage Services,Cessation Information & Communications,Cessation Finance & Insurance,Cessation Real Estate,Cessation Professional Services,Cessation Administrative & Support Services,"Cessation Education, Health & Social Services","Cessation Arts, Entertainment, Recreation & Other Services",Cessation Others,Aircraft Arrivals And Departures ,Total Passengers ,Total Mail ,Contracts Residential,Contracts Commercial,Contracts Industrial,Contracts Institutional & Others,Contracts Civil Engineering,Formation Manufacturing,Formation Construction,Formation Wholesale Trade,Formation Retail Trade,Formation Transportation & Storage,Formation Accommodation,Formation Food & Beverage Services,Formation Information & Communications,Formation Finance & Insurance,Formation Real Estate,Formation Professional Services,Formation Administrative & Support Services,"Formation Education, Health & Social Services","Formation Arts, Entertainment, Recreation & Other Services",Formation Others,Vessel Arrivals Shipping Tonnage ,Total Cargo,Singapore Registry Of Ships
2016-07-01,1.8,1.2,1.3,0.8,0.8,1.0,1.5,1.4,1.2,2455.95,116.4,5477.95,4186.375,3422.1,400.85,29.225,741.975,4646.4,311.375,3150.125,2424.325,1049.625,73165.45,794.2,1624.9,5282.45,-114.925,1816.225,4847.05,162999.7,4838.65,145214.75,12946.275,4942.5,9554.4,25964.65,3662.0,819300.0,500400.0,249800.0,411500.0,814200.0,2.6,136.1,3987.1,300.3,299.7,1516.9,697.7,1823.0,129084.6,95976.2,74.5,2080.8,14375.6,7153.4,1448.6,101.2,342.6,7263.8,4244.8,2359.7,193.8,13068.3,1925.4,256.6,14726.3,7832.5,1497.8,62.2,122.5,1529.1,4396.3,5281.5,135.8,15602.0,10,0,0,0,0,1,-3,6,38,-13,-5,-44,5,0,19,-11,-5,50,-67,17,-64,18,-18,-15,50,26,18,-25,-58,3,25,7,-8,-31,6,24,10,20,-5,4,-10,-11,20,15,1,-4,1,-15,23,1,19,-19,9,-12,-13,4,14,5,-35,-3,103.4,119.1,78.5,98.8,94.2,99.4,88.7,99.6,88.8,79.2,90.6,104.4,99.7,100.3,100.7,19414.0,5039.9,24660.1,23241.5,24520.1,13825.6,1302.0,1043.2,15.2,11887.9,664.5,3607.9,608.0,472.9,1937.3,6816.4,3278.6,1711.5,4259.8,2058.9,104.2,100.0,98.3,92.7,93.8,88.7,98.8,94.4,92.1,92.4,97.7,100.2,88.0,99.1,90.9,106.0,91.5,107.2,96.2,83.9,99.8,95.9,100.1,87.7,97.0,88.7,99.3,576,682,2538,1997,1317,23,681,1113,753,188,2233,778,774,948,80,90380,14688800,8370,1272.3,1323.2,683.6,546.0,1544.5,515,737,2350,1470,2774,15,770,1287,1165,158,2283,760,834,873,123,662695,145611.2,14225
2016-10-01,1.8,1.2,1.3,0.8,0.8,1.0,1.5,1.4,1.2,2455.95,116.4,5477.95,4186.375,3422.1,400.85,29.225,741.975,4646.4,311.375,3150.125,2424.325,1049.625,73165.45,794.2,1624.9,5282.45,-114.925,1816.225,4847.05,162999.7,4838.65,145214.75,12946.275,4942.5,9554.4,25964.65,3662.0,819300.0,500400.0,249800.0,411500.0,814200.0,2.6,136.1,3987.1,300.3,299.7,1516.9,697.7,1823.0,138902.2,108324.2,75.7,2291.0,14815.5,6399.8,1463.5,100.9,376.4,8830.5,3908.5,2383.5,197.6,13775.5,1845.1,218.2,15509.8,8783.2,1475.4,68.8,119.4,1706.3,4374.6,5789.9,144.0,16937.1,1,0,24,0,0,-2,7,0,16,-5,-3,-66,9,0,2,-4,-32,28,-59,26,-36,18,-18,10,-23,5,33,-30,-55,27,-21,2,-23,-49,1,5,-27,0,-7,0,-5,0,4,2,4,-5,-12,-2,-22,-44,-30,-43,-1,-5,-6,-4,-5,-4,-39,-11,101.0,151.1,96.6,99.3,102.0,113.3,104.1,96.7,113.1,94.3,100.4,103.0,100.0,102.1,98.6,21335.6,4952.3,26036.2,23645.1,24124.5,14265.2,1020.9,1019.7,16.1,13308.5,766.4,4096.3,444.6,398.6,1709.6,7145.6,3153.3,1865.5,4115.9,2705.3,101.3,102.8,94.1,94.7,101.6,108.3,105.5,106.3,104.8,122.8,108.8,103.7,96.9,109.4,102.3,109.4,103.2,102.3,108.8,106.4,106.6,106.4,103.3,105.5,109.2,96.0,101.2,548,606,2587,1936,2474,13,657,1036,765,184,2115,708,766,911,79,92296,15230403,10473,1746.0,628.2,1121.9,632.2,925.5,489,671,2191,1340,2683,29,680,1239,1183,172,2162,664,773,807,110,661194,152506.2,14175
2017-01-01,1.7,1.3,1.3,0.8,0.8,1.1,1.4,1.4,1.1,4928.525,141.35,5831.725,4104.075,3282.075,419.95,36.025,881.575,5533.9,405.725,3324.5,2341.025,1300.2,69062.725,941.5,1686.55,5776.85,-214.4,1873.7,8095.45,211101.4,4883.225,192685.825,13532.35,5008.825,10353.625,26446.4,3636.125,813800.0,488800.0,253500.0,415900.0,874000.0,2.4,133.7,4094.7,246.9,374.6,1437.9,658.8,2047.9,138758.8,104255.1,59.6,1881.5,15838.8,7027.3,1473.9,102.4,244.9,8833.7,4731.1,2503.8,166.1,13816.6,2123.9,198.2,17133.2,8200.2,1208.0,110.1,124.3,1900.9,5228.9,5122.5,141.1,19271.6,5,-14,32,0,3,3,6,0,17,11,6,-38,9,23,7,-6,-17,15,-55,26,-5,-41,37,22,38,37,53,26,-34,38,64,16,-1,-14,6,-15,-8,-2,-4,2,5,0,22,3,0,-11,2,6,-29,-15,-28,-18,8,11,13,-5,2,-2,-16,3,100.8,99.9,90.6,102.5,94.6,94.5,104.7,101.9,103.5,98.8,103.9,106.4,94.2,106.5,99.7,20481.6,4936.9,24239.4,23511.8,24213.3,14038.1,801.9,781.9,16.1,11802.0,794.1,4006.3,410.6,377.7,1835.3,7663.4,2676.8,1590.0,3882.3,2025.0,101.9,101.2,100.9,98.5,100.2,102.2,93.6,96.2,100.6,96.0,97.6,99.0,98.9,111.0,114.2,112.6,116.3,97.6,104.3,112.3,107.9,106.4,101.7,117.9,111.1,98.8,116.9,471,571,2285,1537,1840,16,549,956,840,174,1822,573,656,769,83,90544,15038606,9725,1543.9,641.0,1376.3,588.0,622.0,559,769,2346,1368,2796,24,743,1277,1082,150,2511,721,864,853,79,677606,152483.2,14120
2017-04-01,1.7,1.3,1.3,0.8,0.8,1.1,1.4,1.4,1.1,4928.525,141.35,5831.725,4104.075,3282.075,419.95,36.025,881.575,5533.9,405.725,3324.5,2341.025,1300.2,69062.725,941.5,1686.55,5776.85,-214.4,1873.7,8095.45,211101.4,4883.225,192685.825,13532.35,5008.825,10353.625,26446.4,3636.125,813800.0,488800.0,253500.0,415900.0,874000.0,2.4,133.7,4094.7,246.9,374.6,1437.9,658.8,2047.9,140554.1,106470.1,63.1,1949.4,16820.8,6847.1,1656.6,102.3,247.8,9166.7,4584.1,2957.5,161.0,14589.2,1957.6,202.1,17475.4,8692.1,1405.8,48.6,118.7,1809.8,5207.1,5484.3,143.3,19444.6,5,-13,-17,0,0,8,-2,0,7,10,1,-26,2,2,3,-16,-11,18,-54,-11,0,41,3,25,-10,56,22,6,-19,47,26,10,-8,-7,1,-1,23,29,0,9,8,8,50,22,29,-5,5,-2,-5,27,41,-17,11,6,15,0,20,33,-6,17,99.2,103.4,105.9,98.6,105.3,94.5,91.9,103.6,101.7,96.1,98.8,95.3,97.0,87.9,98.4,21489.4,4630.8,24554.3,24453.9,24544.5,14736.5,931.7,996.2,14.9,12229.7,793.2,4372.5,493.6,402.8,1813.7,7482.5,2878.2,1769.7,4590.0,2311.8,99.6,91.8,101.8,99.1,94.7,93.2,99.6,94.6,98.7,86.0,92.3,96.2,83.0,102.0,94.9,107.4,100.5,96.8,95.7,93.8,105.3,105.9,99.2,101.4,97.8,88.5,93.0,419,589,1850,1206,2006,20,476,887,698,139,1738,551,564,697,60,92681,15380905,9534,1334.9,261.0,1445.5,1014.9000000000001,826.2,511,727,2511,1392,2371,27,818,1303,1231,182,2385,678,845,852,89,708751,157836.5,13985
2017-07-01,1.7,1.3,1.3,0.8,0.8,1.1,1.4,1.4,1.1,4928.525,141.35,5831.725,4104.075,3282.075,419.95,36.025,881.575,5533.9,405.725,3324.5,2341.025,1300.2,69062.725,941.5,1686.55,5776.85,-214.4,1873.7,8095.45,211101.4,4883.225,192685.825,13532.35,5008.825,10353.625,26446.4,3636.125,813800.0,488800.0,253500.0,415900.0,874000.0,2.4,133.7,4094.7,246.9,374.6,1437.9,658.8,2047.9,144415.3,109096.4,60.4,2070.2,16887.7,7043.9,1697.6,102.2,250.4,9468.8,4511.1,2730.8,171.0,14954.0,1942.3,230.4,17463.7,8239.5,1410.2,64.0,131.2,1936.0,5184.8,5633.2,146.6,19884.3,0,-13,-17,0,24,1,2,3,13,-5,-5,-52,15,0,3,-15,0,4,-47,1,41,42,8,10,-26,55,49,-1,-23,50,22,2,-14,-22,7,17,23,8,0,2,9,-1,38,12,18,-5,6,6,19,11,34,0,9,4,-7,22,37,40,-5,9,99.4,88.5,96.1,101.1,97.0,102.7,85.6,100.8,96.6,101.8,95.2,96.5,103.7,104.8,102.3,23163.1,4699.9,24942.8,24888.9,24776.4,16246.4,980.5,995.4,15.4,12698.4,653.5,4521.7,602.6,460.5,1937.1,8022.9,2816.6,1760.0,4530.9,2097.7,100.8,103.7,94.3,101.2,99.3,92.8,97.8,96.9,96.0,89.5,94.9,100.2,74.9,99.7,96.4,93.4,95.6,108.9,95.0,86.5,101.5,100.8,94.0,98.5,96.3,86.6,102.4,411,556,1898,1170,1525,15,468,861,722,161,1602,561,500,689,56,94147,15608998,9428,1513.9,686.9000000000001,531.3,640.4000000000001,3885.8,508,749,2537,1382,1708,20,894,1471,1334,206,2511,732,885,858,78,697854,155912.2,13863
2017-10-01,1.7,1.3,1.3,0.8,0.8,1.1,1.4,1.4,1.1,4928.525,141.35,5831.725,4104.075,3282.075,419.95,36.025,881.575,5533.9,405.725,3324.5,2341.025,1300.2,69062.725,941.5,1686.55,5776.85,-214.4,1873.7,8095.45,211101.4,4883.225,192685.825,13532.35,5008.825,10353.625,26446.4,3636.125,813800.0,488800.0,253500.0,415900.0,874000.0,2.4,133.7,4094.7,246.9,374.6,1437.9,658.8,2047.9,152303.0,116834.5,60.1,2315.2,17582.6,6581.8,1882.1,102.0,268.4,9801.8,4461.1,2864.9,176.3,15373.9,2171.1,191.0,18311.2,9176.4,1524.8,70.7,140.2,2044.2,5186.9,5593.3,153.5,20698.9,0,-13,-17,0,0,4,9,3,11,17,-5,-28,1,0,2,-15,0,-10,-60,7,-41,-2,37,27,56,13,35,5,-29,24,6,-8,-6,-15,2,4,-12,0,-3,-1,12,0,25,24,17,-3,-4,6,-5,-23,-6,-11,-2,22,13,7,29,10,1,-1,100.6,108.2,107.3,97.8,103.1,108.2,117.8,93.8,98.3,103.3,102.1,101.8,105.1,100.7,99.7,22564.9,4997.1,26504.8,25406.4,24620.6,16891.1,944.4,945.8,17.0,14092.2,812.4,4744.8,471.1,406.0,1764.7,8437.1,2814.0,1993.5,4425.9,2866.8,97.6,103.3,103.0,101.1,105.8,111.7,109.0,112.4,104.6,128.5,115.3,104.6,94.4,100.6,110.8,114.2,105.6,102.4,105.6,107.3,106.6,107.9,100.6,113.7,107.4,97.6,106.9,450,562,1974,1228,1716,15,622,865,781,177,1679,563,613,658,66,95829,16191064,11087,1857.3000000000002,270.3,824.0999999999999,922.8000000000001,4012.0,433,605,2392,1276,864,24,843,1429,1368,209,2323,642,910,761,97,715374,161456.2,13768
2018-01-01,1.6,1.2,1.3,0.9,0.8,0.9,1.4,1.5,1.1,8959.175,140.225,6723.775,4469.6,7609.85,482.525,-27.8,874.65,4119.625,384.9,2827.0,2458.375,1814.65,68236.725,1087.9,1569.325,6374.4,-149.475,1796.7,8994.0,221951.1,4866.725,202131.125,14953.25,5246.45,11213.425,39988.025,4438.525,761500.0,511200.0,260700.0,434900.0,908700.0,2.0,113.5,4546.9,251.8,340.9,1287.4,631.1,2217.4,145100.9,115746.5,87.4,2728.6,20453.9,7016.4,2190.6,103.5,429.4,10623.8,4971.6,2827.1,263.6,16896.2,1845.4,238.4,20808.9,8436.6,1615.4,106.2,195.4,2125.7,4758.2,5765.3,226.6,20087.3,16,0,0,0,0,2,-4,0,15,10,4,-49,0,0,7,-13,4,18,0,23,0,-5,27,16,68,24,65,8,-8,32,19,-3,-10,23,0,-6,-14,-1,0,1,8,11,61,17,21,1,9,10,-19,-7,-6,6,2,25,13,4,20,5,9,6,102.9,100.9,116.4,93.7,92.7,85.7,97.9,77.3,100.8,90.6,85.4,102.6,104.0,103.2,97.7,22533.9,4980.5,24768.2,25256.1,24996.0,16311.8,788.1,844.5,16.3,11817.3,776.0,4145.8,438.9,372.0,1802.9,9447.0,2596.9,1651.2,4257.7,2267.4,100.7,120.5,86.9,106.6,105.6,109.0,100.5,94.4,101.5,87.3,96.0,98.2,93.3,104.2,125.0,119.1,117.8,98.9,106.7,113.2,110.3,110.2,97.4,117.8,112.1,98.5,119.0,447,581,2054,1242,1807,18,542,897,796,158,1714,552,561,646,64,94772,15791101,10423,1739.2,469.2,1692.5000000000002,2310.6,2176.2,454,680,2513,1296,835,18,803,2110,1409,208,2764,715,889,813,99,712581,155947.2,13742
2018-04-01,1.6,1.2,1.3,0.9,0.8,0.9,1.4,1.5,1.1,8959.175,140.225,6723.775,4469.6,7609.85,482.525,-27.8,874.65,4119.625,384.9,2827.0,2458.375,1814.65,68236.725,1087.9,1569.325,6374.4,-149.475,1796.7,8994.0,221951.1,4866.725,202131.125,14953.25,5246.45,11213.425,39988.025,4438.525,761500.0,511200.0,260700.0,434900.0,908700.0,2.0,113.5,4546.9,251.8,340.9,1287.4,631.1,2217.4,155463.8,121065.2,95.2,2456.9,20567.8,6755.7,2387.5,103.4,384.7,10440.3,5080.1,3483.2,262.1,17508.6,1892.7,242.4,21157.5,8958.7,1649.8,51.2,171.7,1814.7,4933.5,5838.5,224.7,19878.7,-21,-14,10,0,0,2,-4,26,7,9,2,-7,0,0,-4,-11,-5,21,-51,23,-32,-17,-13,1,3,25,1,24,-10,32,-5,27,-4,18,9,5,15,13,3,3,10,8,27,16,8,3,16,4,7,38,37,6,9,17,10,1,23,12,-13,17,102.1,107.5,129.8,103.5,106.9,91.3,103.2,83.8,96.1,99.9,89.1,95.9,104.6,91.9,98.1,23764.6,4640.9,25422.6,25506.9,25185.1,20431.6,907.4,1108.9,15.5,14326.1,800.3,3879.4,566.2,431.7,1783.3,9048.9,2953.6,1884.6,4643.5,2343.9,99.3,92.8,101.9,107.9,101.3,94.7,105.2,96.3,97.4,78.4,90.5,101.2,76.0,97.2,95.7,106.4,99.4,96.6,100.9,91.8,105.3,110.7,98.2,103.1,104.2,88.2,95.7,441,574,1906,1031,1585,23,493,822,753,171,1468,510,499,616,44,96196,16291500,9584,2187.0,258.9,1097.3000000000002,849.4000000000001,1859.3000000000002,485,714,2610,1328,778,27,919,2160,1536,189,2788,712,880,841,84,704204,157110.1,13663
2018-07-01,1.6,1.2,1.3,0.9,0.8,0.9,1.4,1.5,1.1,8959.175,140.225,6723.775,4469.6,7609.85,482.525,-27.8,874.65,4119.625,384.9,2827.0,2458.375,1814.65,68236.725,1087.9,1569.325,6374.4,-149.475,1796.7,8994.0,221951.1,4866.725,202131.125,14953.25,5246.45,11213.425,39988.025,4438.525,761500.0,511200.0,260700.0,434900.0,908700.0,2.0,113.5,4546.9,251.8,340.9,1287.4,631.1,2217.4,161410.4,123715.7,97.8,2418.2,20996.3,7227.4,2489.5,103.4,395.0,10709.4,5291.4,2922.1,271.0,18016.3,1931.3,278.2,21314.9,8761.7,1712.7,66.2,176.7,1997.5,5023.0,5887.4,224.4,20170.4,-7,0,0,0,0,7,2,14,16,-14,4,-2,0,0,-4,-11,0,-4,-6,-29,32,-27,-12,0,25,33,-43,11,7,31,25,19,-2,7,11,35,1,17,2,4,-1,0,8,3,0,2,6,2,29,17,36,3,13,-5,11,0,20,0,-18,2,103.7,104.8,149.1,117.6,99.9,95.7,94.4,93.2,103.5,110.1,91.9,99.5,109.8,101.8,102.9,23965.8,4749.4,25854.3,25873.8,25506.2,22370.9,969.3,1052.4,17.6,15820.9,603.7,4277.4,659.6,475.2,1978.5,9143.9,3005.2,1923.7,4583.8,2223.3,101.3,99.9,85.7,111.9,102.6,95.8,98.9,100.2,101.3,83.6,91.6,103.8,73.6,95.2,100.9,98.3,94.1,111.9,98.7,85.2,103.1,101.6,96.0,97.4,101.4,87.2,104.9,386,465,1860,1005,1375,15,509,810,720,142,1459,477,508,541,81,96989,16631685,9040,2381.4,381.8,1246.0,1376.4,1164.5,492,663,2604,1333,687,26,880,2286,1485,161,2732,694,892,890,93,678593,157456.8,13543
2018-10-01,1.6,1.2,1.3,0.9,0.8,0.9,1.4,1.5,1.1,8959.175,140.225,6723.775,4469.6,7609.85,482.525,-27.8,874.65,4119.625,384.9,2827.0,2458.375,1814.65,68236.725,1087.9,1569.325,6374.4,-149.475,1796.7,8994.0,221951.1,4866.725,202131.125,14953.25,5246.45,11213.425,39988.025,4438.525,761500.0,511200.0,260700.0,434900.0,908700.0,2.0,113.5,4546.9,251.8,340.9,1287.4,631.1,2217.4,159687.2,120265.5,82.2,2486.1,21285.7,6531.2,2417.2,103.2,401.5,10895.0,5218.9,2611.0,274.8,18514.1,1907.5,232.5,21714.7,9581.7,1665.1,87.5,200.2,2915.7,5098.8,5775.1,228.8,20792.8,-15,0,0,0,4,3,-7,13,10,-15,-9,16,-2,0,3,-11,-4,-36,-63,11,-20,-4,25,8,38,27,-16,-30,13,24,17,-7,-9,-32,0,9,-9,13,-1,4,-4,0,-22,5,6,-4,-2,-9,2,-26,4,-19,13,-16,-8,-17,12,21,-5,-1,113.7,117.2,152.5,119.0,77.5,97.6,99.2,95.9,103.8,111.8,92.2,103.7,109.9,104.4,103.0,23598.8,4930.2,26566.4,26787.9,24683.6,21485.8,910.4,1000.0,19.4,15269.7,728.4,4531.4,523.0,433.3,1930.6,9257.4,3081.1,2160.8,4298.9,2978.8,96.9,101.5,89.5,106.0,110.1,112.3,108.9,108.9,101.0,118.0,111.7,108.2,93.4,100.3,115.0,108.3,109.4,106.2,109.7,106.3,107.4,107.3,101.7,116.6,104.9,106.6,108.0,432,572,1991,1211,1182,11,588,937,858,178,1730,553,474,667,64,98085,16913070,11048,2711.8,347.8,772.0,1250.6000000000001,4263.7,488,659,2439,1259,714,32,739,1639,1436,134,2449,612,739,809,81,696587,159611.1,13410
2019-01-01,1.7,1.3,1.3,0.8,0.7,1.0,1.4,1.5,0.9,10632.2,207.625,6652.8,4929.15,3275.475,497.725,-31.1,869.325,5125.425,310.525,848.575,3034.075,1978.025,68975.05,1169.675,1594.8,6576.05,-299.95,1978.35,8102.825,252709.6,5571.2,222809.675,24328.7,5881.475,11643.2,54474.2,4198.95,745700.0,503700.0,265900.0,461200.0,946200.0,0.3,96.2,5795.0,304.8,323.1,1230.1,558.2,2245.3,144366.7,113520.0,59.7,2385.1,21305.2,6713.5,2100.7,104.8,412.5,11005.4,5049.9,3238.5,274.3,20087.8,1858.9,288.1,21485.6,8735.2,1796.3,100.3,164.3,2043.9,5765.3,5055.2,247.5,21085.5,-6,-14,0,0,1,-2,-1,13,11,3,-2,12,-3,0,4,-11,-5,-30,-67,23,63,-2,21,15,63,24,-53,4,34,41,3,-6,-10,5,2,-4,-1,-4,-1,8,-7,10,24,5,9,0,3,9,-14,-2,-9,-14,18,-3,11,4,5,34,-1,5,107.2,91.8,117.1,95.7,61.8,99.0,106.8,82.0,102.9,93.6,87.4,103.7,110.4,104.1,100.8,22529.7,4961.6,25409.8,26787.3,24211.4,18195.0,803.2,857.2,18.1,13039.4,713.6,3970.2,422.4,423.6,1987.6,9979.9,2609.4,2033.3,3279.3,2217.6,101.8,113.4,92.0,104.1,106.6,110.5,94.6,93.6,98.4,81.0,91.5,99.0,95.5,104.1,124.0,113.7,115.0,102.5,110.2,118.9,109.7,110.9,96.9,119.6,107.7,127.6,120.5,389,506,1932,1096,1035,15,519,948,783,149,1609,513,575,651,62,94994,16418663,9394,1831.3,636.0,2726.5,882.8,2549.2,515,804,2403,1403,706,32,727,1532,1389,175,2629,732,827,882,101,692215,151911.8,13409
